region,lat,lon,node_id
AVA,46.39089999998146,-116.98016526474366,10TH_STW_1_2LNODE
BPAT,45.70954,-122.49644866,119TH_BP_LNODEXF1
NV,39.484637,-118.90360866,26FTDROP_GNODEIT
CA,35.294502,-118.85400366,2C559EQ2_7_N001
BPAT,45.61327499998214,-121.20712500150557,2NDST_BP_LNODELD1
BPAT,45.61327499998214,-121.20725299849444,2NDST_BP_LNODELD2
AVA,47.652754123545215,-117.401466,3RD_HTCH_1_1LNODE
AVA,47.652672938206386,-117.40133041753451,3RD_HTCH_1_2LNODE
AVA,47.652672938206386,-117.40146958246557,3RD_HTCH_1_3LNODE
NWMT,45.756631,-108.70030765999999,72ND_ST_LNODEOAD
BPAT,46.1212,-122.932466,7AVEN_BP_LNODEFMR
AVA,47.648799999980504,-117.32173304692347,9TH_CENT_1_13_1LNODE
AVA,47.648799999980504,-117.3218669530766,9TH_CENT_1_13_2LNODE
APS,33.618315,-111.92773666,AA_LNODE10A
APS,33.61831499995315,-111.92762810848367,AA_LNODE12A
APS,33.618225153907645,-111.92762810859618,AA_LNODE13A
APS,33.61816162320244,-111.92770439936275,AA_LNODE14A
APS,33.6181464300399,-111.9278107368834,AA_LNODER1A
APS,33.618177548355625,-111.92791195025296,AA_LNODER2A
APS,33.618243074772124,-111.92798576672737,AA_LNODER4A
APS,33.61832798707176,-111.92802102780108,AA_LNODER6A
SRP,33.0502189999886,-111.3418635910636,ABBSLR_U1GNODE
SRP,33.0502189999886,-111.34197040893643,ABBSLR_U2GNODE
PGE,45.36482999998227,-122.59793626294005,ABRN_LNODEWR1
PGE,45.36482999998227,-122.59806373705996,ABRN_LNODEWR2
NWMT,45.49951599998221,-109.44792013141783,ABSAROKE_LNODEOAD
NWMT,45.49951599998221,-109.4480478685822,ABSAROKE_LNODEREA
BPAT,45.63543,-121.94534466,ACTON_LNODE115
APS,34.5042909999878,-110.33386313034377,ACX_GNODESWMPCC
APS,34.5042909999878,-110.3339728696563,ACX_LNODEUXL
BPAT,44.703637,-123.21757266,ADAIR_1_G01GNODE
BPAT,44.05688382,-123.106135966,ADAMS_BP_LNODEXF1
CA,37.632663,-121.78572866,ADCC_2_N001
AVA,48.358,-117.8566,ADDY_AVA_7_AVA_ADDYLNODE
NWMT,47.018281,-111.58742566,ADEL_NW_LNODEOAD
NV,40.8534344367499,-115.79932843553128,ADOBE_LNODE01
NV,40.853253563126806,-115.7993284358577,ADOBE_LNODE02
NV,40.853253563126806,-115.79956756414232,ADOBE_LNODE03
NV,40.8534344367499,-115.79956756446873,ADOBE_LNODE08
APS,33.708874,-112.13446466,AD_LNODE10A
APS,33.70887399995289,-112.13435589863752,AD_LNODE12A
APS,33.70879612171551,-112.13440994936776,AD_LNODE18A
APS,33.70879612171551,-112.13451805063225,AD_LNODE20A
APS,33.70887399995289,-112.1345721013625,AD_LNODE21A
APS,33.70895187826092,-112.13451805073026,AD_LNODE22A
APS,33.70895187826092,-112.13440994926975,AD_LNODER9A
CA,37.74,-121.4866,AEC300_1_N001
IPCO,42.7779727879236,-112.87615366,AFPR_GNODE011
IPCO,42.777892106020666,-112.87608953648845,AFPR_GNODE012
IPCO,42.777892106020666,-112.87621646351158,AFPR_GNODE013
IPCO,42.823467,-112.73824166,AFSR_GNODEFSR
PNM,32.11432399998879,-106.84841683416694,AFTON_3_AFTONCTGNODE
PNM,32.11432399998879,-106.84852316583307,AFTON_3_AFTONSTGNODE
IPCO,42.775149,-112.87331766,AFTS_LNODE131
SRP,33.55711076412233,-112.21867012355176,AF_2_UNIT4GNODE
SRP,33.557032999953336,-112.21861624720047,AF_2_UNIT5GNODE
SRP,33.55695523585435,-112.21867012364872,AF_2_UNIT6GNODE
SRP,32.90388,-111.78947866,AF_2_UNIT7GNODE
SRP,32.90387999995474,-111.78937135595778,AF_2_UNIT8GNODE
SRP,33.55695523585435,-112.21877787635137,AF_6_UNIT1GNODE
SRP,33.557032999953336,-112.2188317527996,AF_6_UNIT2GNODE
SRP,33.55711076412233,-112.21877787644837,AF_6_UNIT3GNODE
CA,37.51,-121.8466,AGNEW_1_N003
SRP,33.55424776208332,-112.21605612674993,AGUAF_SR_LNODELD1
SRP,33.55416999995331,-112.21600225359681,AGUAF_SR_LNODELD2
SRP,33.55409223789332,-112.21605612684692,AGUAF_SR_LNODELD3
SRP,33.55409223789332,-112.21616387315309,AGUAF_SR_LNODELD4
SRP,33.55416999995331,-112.2162177464032,AGUAF_SR_LNODELD5
SRP,33.55424776208332,-112.21616387325008,AGUAF_SR_LNODELD6
CA,34.042605,-117.36270766,AGUAMNSA_7_B1
APS,33.94437799998814,-113.17928367346995,AG_LNODER1A
APS,33.94437799998814,-113.17939232653006,AG_LNODER3A
BPAT,46.507503999981374,-116.30667852060786,AHSAH_BP_1_DCHGNODE
BPAT,46.507503999981374,-116.30680947939214,AHSAH_BP_LNODEHKA
SRP,33.32749599998847,-111.98952736340105,AHWAT_SR_LNODELD1
SRP,33.32749599998847,-111.98963463659896,AHWAT_SR_LNODELD2
SRP,33.32328477742069,-111.91179766,AIRPA_SR_LNODELD1
NV,39.49604,-119.78950966,AIRPORT_LNODE06
NV,39.49603999994234,-119.78939291928168,AIRPORT_LNODE42
NV,39.49595042410344,-119.78939291943126,AIRPORT_LNODE65
NV,39.49588708447307,-119.78947500081956,AIRPORT_LNODE66
NV,39.49587193699876,-119.78958940953916,AIRPORT_LNODE67
NV,39.49590296170395,-119.78969830519064,AIRPORT_LNODE69
NV,39.495968291023885,-119.78977772451519,AIRPORT_LNODE82
NV,39.49605294793704,-119.7898156620453,AIRPORT_LNODE83
CA,36.65,-119.5466,AIRPROD_1_N001
AVA,47.651499999980565,-117.6044330450416,AIRWYHGT_1_1LNODE
AVA,47.651499999980565,-117.60456695495841,AIRWYHGT_1_2LNODE
PSE,46.9525,-122.91638966,AIR_LNODEXF2
LADWP,33.96205409081493,-118.37666,AIR_SUB_LNODENAA
LADWP,33.961972954579615,-118.37594352117388,AIR_SUB_LNODENAB
LADWP,33.961972954579615,-118.37605647882611,AIR_SUB_LNODEONC
BPAT,43.30749999998336,-120.99433810303167,AKL_1_CONNLEY_G02GNODE
SRP,33.39340967189258,-111.91968059703136,ALAMEDA_LNODELD1
SRP,33.39323032801483,-111.91968059725292,ALAMEDA_LNODELD2
SRP,33.39323032801483,-111.9198954027471,ALAMEDA_LNODELD3
SRP,33.39340967189258,-111.91989540296872,ALAMEDA_LNODELD4
CA,33.771584,-118.10059666,ALAMITOS_2_N001
CA,33.77,-118.166,ALAMITOS_2_N040
PNM,32.863658,-105.99913766,ALAMOGCP_1_ALAMOPVGNODE
PNM,32.975434,-105.97468866,ALAMOGCP_1_OTEROPVGNODE
CA,38.575917,-121.49784666,ALAMOSC_7_N001
CA,33.771583999952796,-118.10048775137713,ALAMT1G_7_B1
CA,33.77149401717401,-118.10048775149086,ALAMT1G_7_N002
CA,33.77143038978412,-118.10056429476927,ALAMT2G_7_B1
CA,33.771415173499584,-118.10067098425148,ALAMT2G_7_N002
CA,33.765977986588545,-118.10366366,ALAMT3G_7_B1
CA,33.77144633917227,-118.10077253262284,ALAMT3G_7_N002
CA,33.76589700669301,-118.10360675930583,ALAMT4G_7_B1
CA,33.771511965310076,-118.10084659342048,ALAMT4G_7_N002
CA,33.76589700669301,-118.10371924069416,ALAMT5G_7_B1
CA,33.771597006833865,-118.10088197120557,ALAMT5G_7_N002
CA,33.771686855225234,-118.10087605729072,ALAMT6G_7_B1
CA,33.77176916262267,-118.10083231072663,ALAMT6G_7_N002
BPAT,44.621483,-123.12719166,ALBANY_LNODESBM
BPAT,48.18079984950271,-116.99771466,ALBENI_F_1_GAF1GNODE
BPAT,48.18071907522741,-116.99764405967974,ALBENI_F_1_GAF2GNODE
BPAT,48.18071907522741,-116.99778394032026,ALBENI_F_1_GAF3GNODE
NWMT,47.006045,-114.48563266,ALBERTON_LNODEOAD
TPWR,46.801469999980995,-122.31035400873337,ALDER_7_G11GNODE
TPWR,46.801469999980995,-122.31048599126666,ALDER_7_G12GNODE
BPAT,44.150144,-123.36707466,ALDRD_BP_LNODE5KV
PGE,45.5161199999822,-122.63174111354496,ALDR_LNODEWR1
PGE,45.5161199999822,-122.6318688864551,ALDR_LNODEWR2
TPWR,47.270018304026124,-122.39106337373525,ALEX_FDR1LNODE
TPWR,47.26993999992279,-122.39099674766761,ALEX_FDR2LNODE
TPWR,47.269861695935305,-122.39106337393238,ALEX_FDR3LNODE
TPWR,47.269861695935305,-122.39119662606761,ALEX_FDR4LNODE
TPWR,47.26993999992279,-122.3912632523324,ALEX_FDR5LNODE
TPWR,47.270018304026124,-122.39119662626477,ALEX_FDR6LNODE
BPAT,46.301181969654756,-120.21845266,ALFAL_BP_1_YDPGNODE
BPAT,46.30110101515265,-120.21838434734137,ALFAL_BP_LNODEDR1
BPAT,46.30110101515265,-120.21851965265877,ALFAL_BP_LNODEDR2
PSE,48.613056,-122.33694466,ALG_LNODEXF1
CA,37.99408499998608,-122.13031167024367,ALHAMBRA_1_N001
CA,37.99408499998608,-122.13042632975633,ALHAMBRA_1_N002
SRP,33.548412,-112.10882166,ALHAM_SR_LNODELD1
SRP,33.54841199995336,-112.10871326643608,ALHAM_SR_LNODELD2
SRP,33.54832221278299,-112.10882166,ALHAM_SR_LNODELD3
NV,37.823878999986164,-117.3373367630396,ALKALIN_LNODE08
NV,37.823878999986164,-117.33745123696046,ALKALIN_LNODE09
NWMT,45.85801099998198,-108.59089466418726,ALKALI_C_LNODELD1
NWMT,45.85801099998198,-108.59102333581279,ALKALI_C_LNODELD2
CA,39.464893000000004,-120.84494666,ALLEGHNY_6_N001
NV,36.275718729907695,-115.18591866,ALLEN_LNODE-1
NV,36.27563813503229,-115.18586028153885,ALLEN_LNODE-2
NV,36.27563813503229,-115.18597571846118,ALLEN_LNODE-3
PNM,32.565392,-107.46673766,ALLN_1_ALLN SOLARGNODE
BPAT,46.107472999981745,-123.03237825151285,ALLST_BP_LNODEISS
BPAT,46.107472999981745,-123.03250774848716,ALLST_BP_LNODETSS
CA,37.26027,-121.89008266,ALMADEN_6_N001
IPCO,42.878393999983686,-112.45002178696127,ALMA_LNODE131
IPCO,42.878393999983686,-112.45014421303874,ALMA_LNODE132
CA,37.788781,-122.28941866,ALMDACT1_7_B1
CA,38.72860599998584,-121.30288146337324,ALMDACT2_7_B1
TIDC,37.57411162276853,-120.9851161024466,ALMOND1_6_UNIT1GNODE
TIDC,37.574111622713666,-120.98500201361122,ALMOND2_1_UNIT2GNODE
TIDC,37.57402119992752,-120.9851161024466,ALMOND2_1_UNIT3GNODE
TIDC,37.574111622713666,-120.98523019126887,ALMOND2_1_UNIT4GNODE
TIDC,37.574202045609525,-120.9851161024466,ALMOND_LNODEAUX
CA,35.96341,-119.45679666,ALPAUGH_1_N001
PSE,47.27888899998066,-122.24521136434164,ALPDIST_LNODEXF1
PSE,47.27888899998066,-122.24534463565837,ALPDIST_LNODEXF2
CA,32.82778299998866,-116.78987271391081,ALPINE_6_N001
CA,32.82778299998866,-116.78997928608919,ALPINE_6_N005
PSE,48.471581,-122.55118466,ALQ_LNODEXF1
CA,34.86020621378198,-116.85318766,ALTA1G_7_B1
CA,34.859848,-116.86323966,ALTA2G_7_B1
CA,34.87,-116.8466,ALTA30ST_7_B1
CA,34.87,-116.8866,ALTA31GT_7_B1
CA,34.87,-116.8666,ALTA40ST_7_B1
CA,34.87,-116.8566,ALTA41GT_7_B1
CA,35.034468999987546,-118.28400189198646,ALTA6B2_7_N003
CA,35.034468999987546,-118.28411210801356,ALTA6E2_7_N002
CA,35.038348999987576,-118.29271189112849,ALTAD1_7_N006
CA,35.038348999987576,-118.29282210887156,ALTAD2_7_N006
SRP,33.54841199995336,-112.10892873356391,ALTAVSTA_LNODELD2
SRP,33.548501787217006,-112.10882166,ALTAVSTA_LNODELD3
NV,36.16685253162196,-115.19193609765058,ALTA_LNODE-3
NV,36.1666734682757,-115.19193609790393,ALTA_LNODE-4
NV,36.1666734682757,-115.19215790209607,ALTA_LNODE-5
NV,36.16685253162196,-115.19215790234942,ALTA_LNODE-6
CA,38.728606,-122.28941866,ALTMMDW_2_N001
CA,37.89825299998615,-122.52430271885964,ALTO_6_N001
CA,37.89825299998615,-122.52441728114037,ALTO_6_N101
BPAT,41.51205899998436,-120.5236838478691,ALTTA_BP_LNODEPRT
BPAT,41.51205899998436,-120.5238041521309,ALTTA_BP_LNODETON
BPAT,43.99796699998286,-123.01539314122667,ALVEY_BP_LNODEBUS
BPAT,43.99796699998286,-123.01551885877346,ALVEY_BP_LNODESER
APS,33.348757999988464,-112.8326023428582,AL_LNODER1A
APS,33.348757999988464,-112.83270965714182,AL_LNODER3A
CA,38.43,-121.7966,AMERIGAS_1_N001
SRP,33.36007763979444,-111.81994633179212,AMERI_SR_LNODELD1
SRP,33.35999999995379,-111.81989266368002,AMERI_SR_LNODELD2
CA,37.41751022008469,-122.06619266,AMESBS_1_N004
CA,37.41742888994297,-122.06613287861067,AMESBS_1_N101
CA,37.41742888994297,-122.06625112138934,AMESDST_1_N001
PSE,47.648889,-121.97222266,AME_LNODEXF1
CA,38.369191999986,-120.79657754861614,AMFORST_6_N001
SRP,33.218202,-111.5279766,AMOS_LNODELD2
CA,36.269444,-119.64833366,AMSTGSW_6_N004
NWMT,45.743765,-111.3003766,AMSTRDAM_LNODEOAD
PGE,45.113019999982384,-123.23791245083008,AMTY_LNODEBR1
PGE,45.113019999982384,-123.23803954916994,AMTY_LNODEBR2
NWMT,46.13366499998172,-112.94802020520667,ANACOND_LNODEK3H
NWMT,46.13366499998172,-112.94814979479332,ANACOND_LNODEK4H
BPAT,46.099664,-112.87583866,ANACO_BP_LNODE303
CA,33.853163,-117.85799566,ANAHEIMG_7_B1
NV,38.32398,-117.33571866,ANAMOLY_LNODE34
PSE,48.510556,-122.61138966,ANA_LNODEXF1
CA,40.449838,-122.30506866,ANDERSON_6_N001
SRP,33.411875999988425,-111.85850427966164,ANDER_SR_LNODELD2
SRP,33.411875999988425,-111.85861172033836,ANDER_SR_LNODELD3
NV,36.24091399998714,-115.08521049007837,ANDREWS_LNODE-1
NV,36.24091399998714,-115.08532150992177,ANDREWS_LNODE-2
CA,35.992007,-119.5713766,ANGIOLA_6_N001
BPAT,46.211167921431034,-119.1716466,ANGUS_LNODEMR3
BPAT,46.21108703926462,-119.17157251865157,ANGUS_LNODEUD1
BPAT,46.21108703926462,-119.17170748134842,ANGUS_LNODEUD2
CA,39.811047,-121.91976166,ANITA_6_N001
CA,38.680315,-123.31178266,ANNAPOLS_6_N001
PSE,48.438056,-122.37166766,ANP_LNODE502
IPCO,43.356998,-115.45255566,ANRN_GNODE115
CA,35.658117,-119.99601566,ANTELOPE_6_N001
NV,35.982083729740424,-115.08422466,ANTHEM_LNODE-1
NV,35.98200313511603,-115.08416649724509,ANTHEM_LNODE-2
NV,35.98200313511603,-115.08428150275492,ANTHEM_LNODE-3
NWMT,47.543185,-115.59345866,ANTIMONY_LNODEOAD
CA,40.893581,-122.37924466,ANTLER_6_N001
BPAT,44.908372,-120.71653866,ANTLO_BP_LNODE69
APS,34.62990325932837,-112.44041166,AN_LNODE18A
APS,34.62982187032252,-112.44035389300866,AN_LNODE22A
APS,34.62982187032252,-112.44046810699136,AN_LNODE26A
SRP,33.41378199998842,-111.68500727770441,APACHE_LNODELD1
SRP,33.41378199998842,-111.68511472229558,APACHE_LNODELD2
LADWP,36.415999999948305,-114.96102734595058,APEX_LNODEPEX1A
LADWP,36.41608960320988,-114.96091666,APEX_LNODEPEX1B
CA,38.73992576174639,-120.67700091995809,APPLEHL_1_N001
CA,38.73974623814083,-120.67700092024738,APPLEHL_1_N002
CA,38.73974623814083,-120.67723107975263,APPLEHL_1_N004
AVA,47.70419999998051,-116.79603300915231,APPLEWAY_1_1LNODE
AVA,47.70419999998051,-116.7961669908477,APPLEWAY_1_2LNODE
CA,37.359999999986435,-121.97994317305394,APPMAT_1_N001
CA,37.359999999986435,-121.98005682694608,APPMAT_1_N010
PSE,47.153611,-122.27361166,APR_LNODE110
CA,39.480833,-121.56222266,APTORVC_6_N002
NV,36.359161,-114.91117466,APX SOLR_GNODEIT
APS,33.683704999988215,-112.03579497869823,AQ_LNODEVX3
APS,33.683704999988215,-112.03590302130176,AQ_LNODEX11
CA,39.017625,-122.06157566,ARBUCKLE_6_N001
CA,35.12178,-118.38897466,ARBWIND_6_N001
SRP,33.48393371387868,-111.93968120389253,ARCAD_SR_LNODELD2
SRP,33.483855999953555,-111.93962740788167,ARCAD_SR_LNODELD3
CA,40.867132,-124.08828666,ARCATA_6_N001
CA,33.821111,-118.24166766,ARCO1G_7_B1
PSE,48.88694399997989,-122.72659889582597,ARCPSE_LNODEXF8
PSE,48.88694399997989,-122.72673510417404,ARCPSE_LNODEXF9
APS,32.807647999988724,-111.53170072239044,ARC_LNODER2A
APS,32.807647999988724,-111.53180727760957,ARC_LNODER4A
NV,36.00803799998727,-115.21270565351396,ARDENN_LNODE-4
NV,36.00803799998727,-115.21281634648605,ARDENN_LNODE-5
AVA,48.4584,-117.881766,ARDEN_1_ARDENLNODE
IPCO,43.593889,-115.92363166,ARHP_GNODERHP
SRP,33.49,-111.9566,ARIZO_SR_LNODELD2
SRP,33.489999999953525,-111.94989239463266,ARIZO_SR_LNODELD3
PGE,45.113019999982384,-122.60728245083007,ARLT_LNODEBR2
PGE,45.113019999982384,-122.60740954916993,ARLT_LNODEBR3
NWMT,45.861615,-106.65641466,ARMEL_CK_LNODEOAD
NWMT,47.347451,-110.89296866,ARMINGTN_LNODEOAD
AVA,46.76548688172083,-117.22331037310947,ARMSTRNG_1_XF1LNODE
PGE,45.847824,-122.82067966,ARMS_LNODEONG
PSE,48.888108999979906,-122.72870989393759,ARN_LNODEXF3
PSE,48.888108999979906,-122.72884610606242,ARN_LNODEXF4
PNM,35.643336,-105.20849766,ARRIBAT_1_LASVEGASPVGNODE
PNM,35.64111799998742,-105.18087479471204,ARRIBA_1_SANMIGUEL1PVGNODE
PNM,35.64111799998742,-105.18098520528798,ARRIBA_1_SANMIGUEL2PVGNODE
NWMT,47.424861,-110.15666,ARROW_CR_LNODEOAD
PNM,34.65067831389528,-104.01434503683613,ARROYO_1_ARROYOBATTERYGNODE
PNM,34.65059999995065,-104.01429007377617,ARROYO_1_ARROYOSOLARGNODE
PSE,48.88472199997991,-122.72882089942254,ARS_LNODEXF5
PSE,48.88472199997991,-122.72895710057746,ARS_LNODEXF6
NV,36.17454971935886,-115.11516766,ARTESIAN_LNODE-2
NV,36.17446914030672,-115.11510936746707,ARTESIAN_LNODE-3
NV,36.17446914030672,-115.11522463253294,ARTESIAN_LNODE-4
IPCO,42.431919,-114.22921566,ARTN_LNODE125
CA,35.15044599998752,-118.87870286987292,ARVINED_1_N001
CA,35.15044599998752,-118.8788131301271,ARVIN_6_N001
APS,32.668036,-114.49606766,AR_LNODE10A
APS,32.668035999954824,-114.49596054012623,AR_LNODE12A
APS,32.66794638079682,-114.49606766,AR_LNODER1A
APS,32.668035999954824,-114.49617345987377,AR_LNODER2A
APS,32.66812561920335,-114.49606766,AR_LNODER4A
SRP,33.00169253049087,-110.77390624502696,ASARCO_LNODELD0
SRP,33.00151346941833,-110.77390624524365,ASARCO_LNODELD1
SRP,33.00151346941833,-110.77411975475637,ASARCO_LNODELD2
SRP,33.00169253049087,-110.77411975497304,ASARCO_LNODELD3
PSE,47.447222,-122.28055666,ASB_LNODEXF1
BPAT,46.479542,-119.33597766,ASHE_5_G01GNODE
BPAT,46.479541999925374,-119.33584614360434,ASHE_BP_LNODESSS
BPAT,46.479451890515,-119.33597766,ASHE_BP_LNODEUX1
BPAT,46.479541999925374,-119.33610785639567,ASHE_BP_LNODEUX2
BPAT,46.479632109485,-119.33597766,ASHE_BP_LNODEUX3
CA,36.79263892472445,-119.8274966,ASHLAN_2_N001
CA,36.7925580376235,-119.82743168375806,ASHLAN_2_N007
CA,36.7925580376235,-119.82754831624194,ASHLAN_2_N008
CA,33.1365697302963,-117.07029266,ASH_6_N001
CA,33.13648913483958,-117.07023643106477,ASH_6_N005
CA,33.13648913483958,-117.07034756893529,ASH_6_N101
NWMT,46.543053,-111.92308166,ASH_GROV_LNODEOAD
NWMT,45.97249268032939,-112.68637296412632,ASIMI_LNODELD1
NWMT,45.97231331952543,-112.68637296454426,ASIMI_LNODELD2
NWMT,45.97231331952543,-112.68663103545579,ASIMI_LNODELD3
NWMT,45.97249268032939,-112.68663103587367,ASIMI_LNODELD4
NWMT,45.803107,-108.44602866,ASPENAIR_LNODEOAD
BPAT,45.61061,-122.49208366,AST_LNODEXF1
TEPC,31.99722020373175,-110.96828424228009,AS_7_AVAL_SOLAR_IGNODE
TEPC,31.997142119955956,-110.96823108465071,AS_7_AVAL_SOLAR_IIGNODE
APS,35.219803999987505,-112.48270985937617,AS_LNODER2A
APS,35.219803999987505,-112.48282014062384,AS_LNODER6A
CA,35.465309,-120.67158266,ATASCDRO_6_N001
AVA,47.9517813097738,-116.69933689079333,ATHOL_1_KOOTENAILNODE
AVA,47.9517813097738,-116.69947118569888,ATHOL_1_NLIGHTSLNODE
TPWR,47.23113,-122.4534966,ATLAS_BKLNODE
CA,37.35999599998639,-120.61464817305847,ATWATER_1_B2
CA,37.35999599998639,-120.61476182694166,ATWATER_1_N001
CA,35.895076,-119.51096866,ATWELL_1_N001
LADWP,34.1096541600031,-118.25466,ATW_SUB_LNODEONB
LADWP,34.10957291998536,-118.2539433504496,ATW_SUB_LNODEONC
LADWP,34.10957291998536,-118.25405664955042,ATW_SUB_LNODEOND
APS,33.591145,-111.83904566,AT_LNODE11A
APS,33.59114499995326,-111.83893717038747,AT_LNODE13A
APS,33.591067211165246,-111.83899108524231,AT_LNODE16A
APS,33.591067211165246,-111.83909891475768,AT_LNODE17A
APS,33.59114499995326,-111.83915282961267,AT_LNODER3A
APS,33.59122278881141,-111.83909891485493,AT_LNODER4A
APS,33.59122278881141,-111.83899108514508,AT_LNODER7A
CA,37.06806099998665,-119.49571952753666,AUBERRY_6_N001
CA,37.06806099998665,-119.49583247246466,AUBERRY_6_N003
CA,38.903397,-121.06992166,AUBURN_6_N001
NWMT,47.581295,-112.3284666,AUGUSTA_LNODEOAD
TIDC,37.4182520696912,-120.83125269048666,AUGUST_LNODEDR1
TIDC,37.4182452743243,-120.83113141037266,AUGUST_LNODEDR3
TIDC,37.4182458785436,-120.83098978693766,AUGUST_LNODEDR4
TIDC,37.4182557186304,-120.83136360461965,AUGUST_LNODEDR5
SRP,33.303198999988474,-111.91057538638817,AUSTIN_LNODELD2
SRP,33.303198999988474,-111.91068261361184,AUSTIN_LNODELD3
CA,35.977778,-120.11694466,AVENAL_6_GN001
CA,35.978055999987326,-120.11688867006626,AVENAL_6_GN002
CA,35.978055999987326,-120.11699932993379,AVENAL_6_GN003
CA,37.842208,-121.05412266,AVENA_1_N001
NV,36.0859379999873,-115.28239060577775,AVERA_LNODE-1
NV,36.0859379999873,-115.28250139422225,AVERA_LNODE-2
CA,33.38466699998843,-117.23692330729693,AVOCADO_6_N001
CA,33.38466699998843,-117.23703069270307,AVOCADO_6_N002
AVA,47.7831,-116.787566,AVONDALE_1_1LNODE
PSE,47.706944,-122.09138966,AVO_LNODEXF1
CA,34.789501,-118.43138166,AVSOLAR_7_N008
NV,36.111609,-115.02179266,AWT_LNODE-1
APS,33.66769,-112.22744766,AW_LNODE10A
APS,33.667689999953026,-112.22733899463277,AW_LNODE12A
APS,33.66761215358006,-112.22739299736527,AW_LNODE13A
APS,33.66761215358006,-112.22750100263475,AW_LNODER2A
APS,33.667689999953026,-112.22755500536722,AW_LNODER4A
APS,33.66776784639652,-112.22750100273248,AW_LNODER5A
APS,33.66776784639652,-112.22739299726751,AW_LNODER9A
BPAT,45.8032,-122.527566,AXFOR_BP_LNODEFMR
TEPC,32.401147,-111.12630666,AY_7_AVRA_VALLEYGNODE
APS,33.595912,-112.15322866,AY_LNODE13A
APS,33.59591199995322,-112.1531201595699,AY_LNODER1A
APS,33.59582217315744,-112.15322866,AY_LNODER2A
APS,33.59591199995322,-112.15333584043016,AY_LNODER4A
APS,33.596001826842574,-112.15322866,AY_LNODER6A
APS,32.825248999988695,-113.45471071500127,AZ_LNODE10A
APS,32.825248999988695,-113.45481728499874,AZ_LNODE12A
CA,35.496111,-119.00888966,BADGERCK_7_N001
IPCO,43.560926,-116.12132566,BADM_GNODEADM
CA,36.224444,-121.12472266,BAFCOG12_7_B1
CA,36.33,-121.1666,BAFOOD1_6_N001
CA,38.08095331088854,-122.13739126700075,BAHIA_2_N001
CA,38.08077268899996,-122.13739126728417,BAHIA_2_N011
CA,34.77604,-118.7750466,BAILYJ1_1_N010
CA,37.496937,-122.21415766,BAIR_1_N001
CA,35.284771,-116.06425666,BAKER_1_N001
BPAT,46.15045389006966,-122.917466,BAKRC_BP_LNODEKER
BPAT,46.150373054945376,-122.91733263233192,BAKRS_BP_LNODEXF1
BPAT,46.150373054945376,-122.91746736766817,BAKRS_BP_LNODEXF2
PSE,48.788611,-122.46472266,BAK_LNODEXF2
NV,36.038482722577456,-114.95951866,BALBOA_LNODE-1
NV,36.03840213869751,-114.95946046376211,BALBOA_LNODE-2
NV,36.03840213869751,-114.95957553623789,BALBOA_LNODE-3
CA,36.71984988713081,-119.76693766,BALCH1_7_B2
CA,37.92596,-121.67854666,BALFOUR_6_N001
PSE,47.268056,-121.75694466,BAL_LNODEXF1
NWMT,45.177256,-113.01571266,BANACK_R_LNODEOAD
BPAT,43.106645999983456,-124.39670943036043,BANDON_LNODEACW
BPAT,43.106645999983456,-124.39683256963957,BANDON_LNODEITY
CA,39.388064,-121.40293766,BANGOR_6_N001
BPAT,47.711182094987265,-122.69355466,BANGO_BP_LNODE2KV
BPAT,47.71110095248528,-122.69348437631494,BANGO_BP_LNODEUB2
BPAT,47.71110095248528,-122.69362362368507,BANGO_BP_LNODEUB6
BANC,37.70469,-121.041866,BANGS_LNODEKGC
CA,33.922289,-116.8728366,BANNING_1_N001
CA,37.7528989999862,-121.35057581075783,BANTA_6_N001
NWMT,46.315191,-109.38407966,BARBERNW_LNODEOAD
SRP,33.535586,-112.15714666,BARCELON_LNODELD2
SRP,33.535594,-112.15718866,BARCELON_LNODELD3
NV,40.974748,-116.35159766,BARCKML_LNODE53
NWMT,46.038126,-112.48337966,BARGE_PM_LNODEOAD
AVA,47.6863,-117.151166,BARKERRD_1_1LNODE
CA,33.807265,-117.9844566,BARPKGEN_7_B1
NWMT,45.145006,-112.72427866,BARRETTS_LNODEOAD
CA,32.667194,-116.70020866,BARRETT_6_N001
NWMT,45.181065,-112.74406866,BARRET_R_LNODEOAD
CA,33.80918301670945,-117.98332966293657,BARRE_2_N043
CA,33.80900298319592,-117.98332966316445,BARRE_6_N001
CA,33.80900298319592,-117.98354633683554,BARRE_6_N002
CA,33.80918301670945,-117.98354633706357,BARRE_6_N003
CA,39.069323,-121.69020866,BARRY_6_N001
SRP,33.381519,-111.99623566,BARTL_SR_LNODELD2
CA,36.76408490976673,-119.73593566,BARTON_1_N001
CA,36.76400404510246,-119.73587672164825,BARTON_1_N007
CA,36.76400404510246,-119.73599327835174,BARTON_1_N008
PSE,47.00115,-122.91559666,BAR_LNODEXF1
CA,38.26328599998595,-122.26916657483298,BASALT_6_N002
CA,38.26328599998595,-122.26928142516702,BASALT_6_N101
NWMT,45.78497,-108.71555566,BASELIN_LNODREA
SRP,33.365527999988444,-111.69139932638322,BASEL_SR_LNODELD3
SRP,33.365527999988444,-111.6915066736168,BASEL_SR_LNODELD4
NWMT,46.271628,-112.25114466,BASIN_LNODEOAD
PGE,45.55409999998218,-122.69713607126546,BASN_LNODEOT1
